
-1,0.00099945068359375
1,0.0030164718627929688
2,0.0021581649780273438
3,0.0009965896606445312
4,0.0010077953338623047
5,0.0009944438934326172
6,0.0009465217590332031
7,0.003507375717163086
8,0.0014662742614746094
9,0.0013339519500732422
10,0.001653909683227539
11,0.0008482933044433594
12,0.0006184577941894531
13,0.001550436019897461
14,0.0015420913696289062


-1,0.004000186920166016
1,0.0084381103515625
2,0.004241466522216797
3,0.003998994827270508
4,0.004168272018432617
5,0.005873441696166992
6,0.004994869232177734
7,0.004000663757324219
8,0.003019094467163086
9,0.002996206283569336
10,0.0029916763305664062
11,0.0035958290100097656
12,0.003430604934692383
13,0.00299835205078125
14,0.0029993057250976562


-1,0.012860536575317383
1,0.006000995635986328
2,0.00887155532836914
3,0.008012056350708008
4,0.01355600357055664
5,0.011139869689941406
6,0.01302480697631836
7,0.0158233642578125
8,0.011010169982910156
9,0.014477968215942383
10,0.014188289642333984
11,0.01287841796875
12,0.012799501419067383
13,0.011337995529174805
14,0.011408329010009766


-1,0.055191993713378906
1,0.01709127426147461
2,0.030682086944580078
3,0.021480321884155273
4,0.025391340255737305
5,0.04454350471496582
6,0.05295062065124512
7,0.06629610061645508
8,0.0671842098236084
9,0.051935434341430664
10,0.049067020416259766
11,0.04972338676452637
12,0.05367279052734375
13,0.048484086990356445
14,0.05689883232116699


-1,0.21871423721313477
1,0.0380244255065918
2,0.037336111068725586
3,0.03686022758483887
4,0.042304039001464844
5,0.07731747627258301
6,0.1650707721710205
7,0.20981478691101074
8,0.22545647621154785
9,0.21973776817321777
10,0.2373044490814209
11,0.22688770294189453
12,0.20589184761047363
13,0.24824762344360352
14,0.22820615768432617


-1,0.9796435832977295
1,0.06855249404907227
2,0.06594514846801758
3,0.0688469409942627
4,0.07464790344238281
5,0.0950171947479248
6,0.1902174949645996
7,0.5756957530975342
8,0.958507776260376
9,0.9488537311553955
10,0.9472577571868896
11,0.9633958339691162
12,0.9766988754272461
13,0.920396089553833
14,0.9662947654724121


-1,4.654231548309326
1,0.2766547203063965
2,0.18056726455688477
3,0.16843581199645996
4,0.14811301231384277
5,0.17995047569274902
6,0.26799988746643066
7,0.6591503620147705
8,2.36741304397583
9,4.11273717880249
10,4.173196792602539
11,4.164872646331787
12,4.111770153045654
13,4.047590732574463
14,4.213255167007446


-1,18.20285987854004
1,0.47903013229370117
2,0.29749608039855957
3,0.31531715393066406
4,0.31055235862731934
5,0.3428924083709717
6,0.5219888687133789
7,0.8383629322052002
8,2.451772689819336
9,10.27901816368103
10,17.9781334400177
11,17.746291875839233
12,18.21032214164734
13,18.854631423950195
14,19.00315260887146

-1,77.3332290649414
1,1.978607416152954
2,0.6111009120941162
3,0.6222412586212158
4,0.6308064460754395
5,0.6649672985076904
6,0.7733242511749268
7,1.1709833145141602
8,2.6379189491271973
9,9.115212202072144
10,38.29332947731018
11,73.43469953536987
12,72.28898906707764
13,74.28524780273438
14,83.61840415000916
